Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,3418,,,Total Duration(ms)
2019-05-22T12:08:00.811-0400,264,308,58,632,,,,,,,,,602
2019-05-22T12:08:01.444-0400,187,299,374,862,,,,,,,,,602
2019-05-22T12:08:02.307-0400,225,301,77,610,,,,,,,,,602
2019-05-22T12:02:13.994-0400,699,469,384,1557,,,,,,,,,602
2019-05-22T12:02:15.552-0400,602,488,207,1299,,,,,,,,,603
2019-05-22T12:02:16.851-0400,607,409,200,1219,,,,,,,,,603
2019-05-22T12:02:18.071-0400,513,407,128,1052,,,,,,,,,603
2019-05-22T12:02:19.124-0400,292,501,126,922,,,,,,,,,603
2019-05-22T12:02:20.049-0400,311,554,281,1150,,,,,,,,,603
2019-05-22T12:02:21.199-0400,460,451,196,1112,,,,,,,,,603
2019-05-22T12:02:22.312-0400,374,874,106,1366,,,,,,,,,603
2019-05-22T12:02:23.678-0400,295,499,125,922,,,,,,,,,604
2019-05-22T12:02:24.606-0400,263,536,102,905,,,,,,,,,604
2019-05-22T12:02:25.512-0400,287,528,112,935,,,,,,,,,604
2019-05-22T12:02:26.448-0400,291,403,120,816,,,,,,,,,604
2019-05-22T12:02:27.265-0400,254,377,80,729,,,,,,,,,604
2019-05-22T12:02:27.994-0400,277,510,462,1251,,,,,,,,,605
2019-05-22T12:02:29.246-0400,252,321,79,667,,,,,,,,,605
2019-05-22T12:02:29.913-0400,244,354,79,689,,,,,,,,,605
2019-05-22T12:02:30.603-0400,238,627,1093,1962,,,,,,,,,605
2019-05-22T12:02:32.566-0400,324,374,71,771,,,,,,,,,605
2019-05-22T12:02:33.337-0400,224,750,119,1103,,,,,,,,,605
2019-05-22T12:02:34.441-0400,212,395,648,1263,,,,,,,,,605
2019-05-22T12:02:35.704-0400,289,975,133,1403,,,,,,,,,605
2019-05-22T12:02:37.107-0400,216,316,62,596,,,,,,,,,605
2019-05-22T12:02:37.704-0400,250,341,284,877,,,,,,,,,605
2019-05-22T12:02:38.582-0400,276,774,110,1168,,,,,,,,,606
2019-05-22T12:02:39.750-0400,320,589,70,980,,,,,,,,,606
2019-05-22T12:02:40.731-0400,187,291,70,571,,,,,,,,,606
2019-05-22T12:02:41.302-0400,264,645,1057,1978,,,,,,,,,606
2019-05-22T12:02:43.280-0400,224,352,69,648,,,,,,,,,606
2019-05-22T12:02:43.928-0400,233,693,92,1020,,,,,,,,,606
2019-05-22T12:02:44.949-0400,285,439,128,860,,,,,,,,,606
2019-05-22T12:02:45.809-0400,265,321,259,847,,,,,,,,,606
2019-05-22T12:02:46.656-0400,233,500,88,829,,,,,,,,,606
2019-05-22T12:02:47.486-0400,243,507,89,878,,,,,,,,,606
2019-05-22T12:02:48.365-0400,259,318,197,776,,,,,,,,,606
2019-05-22T12:02:49.142-0400,244,794,89,1130,,,,,,,,,606
2019-05-22T12:02:50.272-0400,231,496,103,832,,,,,,,,,607
2019-05-22T12:02:51.104-0400,230,482,666,1383,,,,,,,,,607
2019-05-22T12:02:52.488-0400,212,554,89,861,,,,,,,,,607
2019-05-22T12:02:53.350-0400,254,466,93,817,,,,,,,,,607
2019-05-22T12:02:54.167-0400,234,1003,79,1319,,,,,,,,,607
2019-05-22T12:02:55.487-0400,195,291,302,789,,,,,,,,,607
2019-05-22T12:02:56.277-0400,216,356,95,672,,,,,,,,,608
2019-05-22T12:02:56.950-0400,212,747,77,1044,,,,,,,,,608
2019-05-22T12:02:57.994-0400,254,429,116,801,,,,,,,,,608
2019-05-22T12:02:58.796-0400,841,924,78,1844,,,,,,,,,609
2019-05-22T12:03:00.640-0400,299,405,80,788,,,,,,,,,609
2019-05-22T12:03:01.429-0400,244,486,68,804,,,,,,,,,609
2019-05-22T12:03:02.234-0400,190,863,96,1153,,,,,,,,,609
2019-05-22T12:03:03.387-0400,271,447,99,820,,,,,,,,,609
2019-05-22T12:03:04.208-0400,249,465,90,806,,,,,,,,,609
2019-05-22T12:03:05.015-0400,224,712,75,1016,,,,,,,,,610
2019-05-22T12:03:06.032-0400,286,319,61,668,,,,,,,,,610
2019-05-22T12:03:06.700-0400,187,428,67,687,,,,,,,,,610
2019-05-22T12:03:07.388-0400,227,998,94,1324,,,,,,,,,610
2019-05-22T12:03:08.712-0400,275,381,106,764,,,,,,,,,611
2019-05-22T12:03:09.476-0400,277,358,70,707,,,,,,,,,611
2019-05-22T12:03:10.183-0400,338,653,86,1078,,,,,,,,,611
2019-05-22T12:03:11.262-0400,274,456,160,893,,,,,,,,,611
2019-05-22T12:03:12.156-0400,267,493,81,846,,,,,,,,,612
2019-05-22T12:03:13.002-0400,223,714,85,1023,,,,,,,,,612
2019-05-22T12:03:14.026-0400,242,486,75,805,,,,,,,,,612
2019-05-22T12:03:14.832-0400,193,345,62,602,,,,,,,,,612
2019-05-22T12:03:15.434-0400,225,942,91,1262,,,,,,,,,612
2019-05-22T12:03:16.696-0400,299,425,100,825,,,,,,,,,612
2019-05-22T12:03:17.522-0400,230,487,98,822,,,,,,,,,612
2019-05-22T12:03:18.345-0400,213,604,70,891,,,,,,,,,612
2019-05-22T12:03:19.237-0400,319,523,83,933,,,,,,,,,613
2019-05-22T12:03:20.170-0400,244,383,109,742,,,,,,,,,614
2019-05-22T12:03:20.912-0400,244,667,87,1001,,,,,,,,,614
2019-05-22T12:03:21.914-0400,248,478,123,851,,,,,,,,,614
2019-05-22T12:03:22.766-0400,200,342,62,606,,,,,,,,,614
2019-05-22T12:03:23.372-0400,209,805,84,1135,,,,,,,,,614
2019-05-22T12:03:24.508-0400,240,263,72,579,,,,,,,,,614
2019-05-22T12:03:25.088-0400,216,306,57,584,,,,,,,,,614
2019-05-22T12:03:25.672-0400,182,370,462,1021,,,,,,,,,614
2019-05-22T12:03:26.694-0400,232,425,74,738,,,,,,,,,614
2019-05-22T12:03:27.432-0400,270,468,82,822,,,,,,,,,614
2019-05-22T12:03:28.255-0400,212,524,1181,1920,,,,,,,,,614
2019-05-22T12:03:30.176-0400,236,423,86,746,,,,,,,,,615
2019-05-22T12:03:30.923-0400,249,1094,86,1444,,,,,,,,,615
2019-05-22T12:03:32.367-0400,261,453,89,810,,,,,,,,,615
2019-05-22T12:03:33.178-0400,273,455,90,820,,,,,,,,,615
2019-05-22T12:03:33.999-0400,260,568,104,934,,,,,,,,,616
2019-05-22T12:03:34.934-0400,578,311,63,953,,,,,,,,,616
2019-05-22T12:03:35.887-0400,345,822,364,1531,,,,,,,,,616
2019-05-22T12:03:37.419-0400,553,445,225,1235,,,,,,,,,616
2019-05-22T12:03:38.655-0400,1052,811,719,2589,,,,,,,,,616
2019-05-22T12:03:41.244-0400,1588,378,71,2038,,,,,,,,,616
2019-05-22T12:03:43.283-0400,423,611,74,1425,,,,,,,,,617
2019-05-22T12:03:44.708-0400,775,802,220,1799,,,,,,,,,617
2019-05-22T12:03:46.508-0400,996,353,257,1607,,,,,,,,,617
2019-05-22T12:03:48.116-0400,1248,347,80,1677,,,,,,,,,617
2019-05-22T12:03:49.793-0400,192,285,57,538,,,,,,,,,617
2019-05-22T12:03:50.332-0400,174,263,56,498,,,,,,,,,617
2019-05-22T12:03:50.831-0400,236,656,117,1011,,,,,,,,,617
2019-05-22T12:03:51.843-0400,234,295,68,600,,,,,,,,,618
2019-05-22T12:03:52.443-0400,277,310,96,686,,,,,,,,,618
2019-05-22T12:03:53.129-0400,209,1035,94,1340,,,,,,,,,618
2019-05-22T12:03:54.470-0400,224,384,95,710,,,,,,,,,618
2019-05-22T12:03:55.181-0400,235,324,90,664,,,,,,,,,618
2019-05-22T12:03:55.845-0400,265,1042,70,1381,,,,,,,,,618
2019-05-22T12:03:57.226-0400,222,354,100,696,,,,,,,,,618
2019-05-22T12:03:57.923-0400,313,304,95,713,,,,,,,,,618
2019-05-22T12:03:58.636-0400,225,1053,86,1365,,,,,,,,,619
2019-05-22T12:04:00.002-0400,238,597,81,919,,,,,,,,,619
2019-05-22T12:04:00.922-0400,214,521,62,802,,,,,,,,,619
2019-05-22T12:04:01.725-0400,217,740,81,1044,,,,,,,,,619
2019-05-22T12:04:02.769-0400,258,471,89,824,,,,,,,,,619
2019-05-22T12:04:03.593-0400,241,483,76,806,,,,,,,,,620
2019-05-22T12:04:04.399-0400,239,804,105,1159,,,,,,,,,620
2019-05-22T12:04:05.558-0400,253,348,70,672,,,,,,,,,620
2019-05-22T12:04:06.231-0400,215,369,80,667,,,,,,,,,620
2019-05-22T12:04:06.898-0400,212,793,84,1097,,,,,,,,,620
2019-05-22T12:04:07.995-0400,269,459,87,818,,,,,,,,,620
2019-05-22T12:04:08.814-0400,219,507,106,836,,,,,,,,,620
2019-05-22T12:04:09.651-0400,249,766,93,1114,,,,,,,,,621
2019-05-22T12:04:10.765-0400,263,460,66,790,,,,,,,,,621
2019-05-22T12:04:11.556-0400,192,306,60,562,,,,,,,,,621
2019-05-22T12:04:12.118-0400,190,936,90,1218,,,,,,,,,621
2019-05-22T12:04:13.337-0400,228,320,67,629,,,,,,,,,621
2019-05-22T12:04:13.966-0400,202,319,66,592,,,,,,,,,621
2019-05-22T12:04:14.558-0400,252,297,59,611,,,,,,,,,621
2019-05-22T12:04:15.170-0400,298,425,83,808,,,,,,,,,621
2019-05-22T12:04:15.978-0400,232,499,80,813,,,,,,,,,621
2019-05-22T12:04:16.792-0400,236,501,107,845,,,,,,,,,622
2019-05-22T12:04:17.638-0400,260,659,76,999,,,,,,,,,622
2019-05-22T12:04:18.637-0400,244,492,87,826,,,,,,,,,622
2019-05-22T12:04:19.463-0400,712,1143,71,1931,,,,,,,,,622
2019-05-22T12:04:21.395-0400,229,707,53,990,,,,,,,,,622
2019-05-22T12:04:22.385-0400,139,277,57,477,,,,,,,,,622
2019-05-22T12:04:22.863-0400,165,898,81,1147,,,,,,,,,622
2019-05-22T12:04:24.011-0400,266,353,274,904,,,,,,,,,623
2019-05-22T12:04:24.916-0400,195,288,81,565,,,,,,,,,623
2019-05-22T12:04:25.482-0400,179,269,64,513,,,,,,,,,623
2019-05-22T12:04:25.995-0400,161,571,89,824,,,,,,,,,623
2019-05-22T12:04:26.820-0400,267,373,81,722,,,,,,,,,623
2019-05-22T12:04:27.543-0400,203,306,63,578,,,,,,,,,624
2019-05-22T12:04:28.121-0400,223,324,60,608,,,,,,,,,624
2019-05-22T12:04:28.730-0400,235,751,80,1075,,,,,,,,,624
2019-05-22T12:04:29.806-0400,246,481,75,807,,,,,,,,,624
2019-05-22T12:04:30.614-0400,194,444,84,724,,,,,,,,,624
2019-05-22T12:04:31.339-0400,245,898,90,1235,,,,,,,,,624
2019-05-22T12:04:32.574-0400,280,336,64,687,,,,,,,,,624
2019-05-22T12:04:33.262-0400,241,289,113,645,,,,,,,,,624
2019-05-22T12:04:33.908-0400,195,1141,93,1446,,,,,,,,,625
2019-05-22T12:04:35.354-0400,225,485,85,799,,,,,,,,,625
2019-05-22T12:04:36.154-0400,229,497,98,838,,,,,,,,,625
2019-05-22T12:04:36.992-0400,273,849,91,1218,,,,,,,,,625
2019-05-22T12:04:38.211-0400,828,276,62,1176,,,,,,,,,625
2019-05-22T12:04:39.387-0400,192,293,60,549,,,,,,,,,625
2019-05-22T12:04:39.936-0400,190,753,94,1648,,,,,,,,,625
2019-05-22T12:04:41.585-0400,231,392,84,710,,,,,,,,,625
2019-05-22T12:04:42.295-0400,228,999,104,1333,,,,,,,,,625
2019-05-22T12:04:43.628-0400,269,395,91,761,,,,,,,,,626
2019-05-22T12:04:44.390-0400,205,333,150,691,,,,,,,,,626
2019-05-22T12:04:45.081-0400,206,912,93,1212,,,,,,,,,626
2019-05-22T12:04:46.294-0400,227,304,81,614,,,,,,,,,626
2019-05-22T12:04:46.908-0400,214,295,64,575,,,,,,,,,626
2019-05-22T12:04:47.483-0400,249,892,76,1219,,,,,,,,,627
2019-05-22T12:04:48.703-0400,273,321,72,667,,,,,,,,,627
2019-05-22T12:04:49.371-0400,205,296,59,560,,,,,,,,,627
2019-05-22T12:04:49.932-0400,184,286,57,531,,,,,,,,,627
2019-05-22T12:04:50.464-0400,175,596,76,855,,,,,,,,,627
2019-05-22T12:04:51.319-0400,296,523,86,906,,,,,,,,,627
2019-05-22T12:04:52.226-0400,387,319,91,802,,,,,,,,,627
2019-05-22T12:04:53.028-0400,226,737,83,1051,,,,,,,,,627
2019-05-22T12:04:54.080-0400,261,461,83,807,,,,,,,,,628
2019-05-22T12:04:54.887-0400,236,346,72,656,,,,,,,,,628
2019-05-22T12:04:55.543-0400,222,546,83,866,,,,,,,,,628
2019-05-22T12:04:56.410-0400,249,291,63,604,,,,,,,,,628
2019-05-22T12:04:57.015-0400,184,350,61,596,,,,,,,,,628
2019-05-22T12:04:57.612-0400,205,313,63,583,,,,,,,,,628
2019-05-22T12:04:58.195-0400,207,601,83,893,,,,,,,,,628
2019-05-22T12:04:59.088-0400,296,297,65,670,,,,,,,,,628
2019-05-22T12:04:59.758-0400,202,404,65,672,,,,,,,,,628
2019-05-22T12:05:00.430-0400,185,953,121,1264,,,,,,,,,628
2019-05-22T12:05:01.696-0400,221,294,55,572,,,,,,,,,629
2019-05-22T12:05:02.269-0400,402,312,57,773,,,,,,,,,629
2019-05-22T12:05:03.042-0400,200,317,60,579,,,,,,,,,629
2019-05-22T12:05:03.622-0400,173,632,86,903,,,,,,,,,629
2019-05-22T12:05:04.525-0400,237,384,110,733,,,,,,,,,629
2019-05-22T12:05:05.258-0400,200,497,84,782,,,,,,,,,630
2019-05-22T12:05:06.040-0400,249,667,85,1003,,,,,,,,,630
2019-05-22T12:05:07.044-0400,242,420,95,758,,,,,,,,,630
2019-05-22T12:05:07.803-0400,221,503,117,841,,,,,,,,,630
2019-05-22T12:05:08.644-0400,219,787,81,1092,,,,,,,,,630
2019-05-22T12:05:09.737-0400,222,376,111,718,,,,,,,,,631
2019-05-22T12:05:10.456-0400,199,343,65,612,,,,,,,,,631
2019-05-22T12:05:11.068-0400,219,299,79,602,,,,,,,,,631
2019-05-22T12:05:11.671-0400,198,483,96,785,,,,,,,,,632
2019-05-22T12:05:12.456-0400,249,300,72,627,,,,,,,,,632
2019-05-22T12:05:13.084-0400,249,339,83,676,,,,,,,,,632
2019-05-22T12:05:13.761-0400,232,323,76,641,,,,,,,,,632
2019-05-22T12:05:14.402-0400,204,678,92,976,,,,,,,,,632
2019-05-22T12:05:15.379-0400,215,504,79,799,,,,,,,,,632
2019-05-22T12:05:16.178-0400,240,359,63,664,,,,,,,,,632
2019-05-22T12:05:16.843-0400,215,889,90,1196,,,,,,,,,632
2019-05-22T12:05:18.039-0400,228,333,67,630,,,,,,,,,632
2019-05-22T12:05:18.669-0400,234,338,59,634,,,,,,,,,632
2019-05-22T12:05:19.304-0400,244,1060,73,1385,,,,,,,,,633
2019-05-22T12:05:20.689-0400,243,497,78,820,,,,,,,,,633
2019-05-22T12:05:21.509-0400,230,401,82,715,,,,,,,,,633
2019-05-22T12:05:22.225-0400,231,698,73,1004,,,,,,,,,633
2019-05-22T12:05:23.230-0400,248,612,83,948,,,,,,,,,633
2019-05-22T12:05:24.179-0400,220,509,90,825,,,,,,,,,633
2019-05-22T12:05:25.004-0400,229,802,108,1141,,,,,,,,,634
2019-05-22T12:05:26.145-0400,258,453,90,804,,,,,,,,,634
2019-05-22T12:05:26.950-0400,228,309,65,609,,,,,,,,,634
2019-05-22T12:05:27.559-0400,234,1006,86,1328,,,,,,,,,634
2019-05-22T12:05:28.887-0400,230,500,91,823,,,,,,,,,634
2019-05-22T12:05:29.711-0400,223,401,118,747,,,,,,,,,634
2019-05-22T12:05:30.459-0400,245,692,77,1015,,,,,,,,,634
2019-05-22T12:05:31.474-0400,242,354,60,658,,,,,,,,,634
2019-05-22T12:05:32.132-0400,220,456,86,762,,,,,,,,,634
2019-05-22T12:05:32.895-0400,220,961,87,1272,,,,,,,,,634
2019-05-22T12:05:34.168-0400,222,297,69,593,,,,,,,,,634
2019-05-22T12:05:34.762-0400,226,319,59,605,,,,,,,,,635
2019-05-22T12:05:35.367-0400,472,1154,82,1723,,,,,,,,,635
2019-05-22T12:05:37.091-0400,258,363,73,695,,,,,,,,,635
2019-05-22T12:05:37.786-0400,191,389,69,652,,,,,,,,,635
2019-05-22T12:05:38.439-0400,206,1008,104,1323,,,,,,,,,635
2019-05-22T12:05:39.762-0400,210,304,79,595,,,,,,,,,635
2019-05-22T12:05:40.358-0400,164,292,55,522,,,,,,,,,636
2019-05-22T12:05:40.881-0400,167,326,92,587,,,,,,,,,636
2019-05-22T12:05:41.468-0400,393,560,83,1091,,,,,,,,,636
2019-05-22T12:05:42.560-0400,194,323,62,580,,,,,,,,,637
2019-05-22T12:05:43.141-0400,198,292,74,567,,,,,,,,,637
2019-05-22T12:05:43.708-0400,193,322,67,586,,,,,,,,,638
2019-05-22T12:05:44.294-0400,196,697,82,976,,,,,,,,,638
2019-05-22T12:05:45.271-0400,581,426,79,1089,,,,,,,,,638
2019-05-22T12:05:46.360-0400,243,277,77,605,,,,,,,,,638
2019-05-22T12:05:46.965-0400,219,665,99,995,,,,,,,,,638
2019-05-22T12:05:47.960-0400,237,470,80,790,,,,,,,,,638
2019-05-22T12:05:48.751-0400,213,312,62,595,,,,,,,,,639
2019-05-22T12:05:49.347-0400,272,892,85,1249,,,,,,,,,639
2019-05-22T12:05:50.597-0400,448,355,97,901,,,,,,,,,639
2019-05-22T12:05:51.499-0400,174,303,66,559,,,,,,,,,639
2019-05-22T12:05:52.059-0400,218,1306,75,1602,,,,,,,,,640
2019-05-22T12:05:53.661-0400,216,422,94,735,,,,,,,,,640
2019-05-22T12:05:54.397-0400,252,1012,91,1359,,,,,,,,,640
2019-05-22T12:05:55.756-0400,258,484,89,833,,,,,,,,,641
2019-05-22T12:05:56.590-0400,204,476,80,776,,,,,,,,,641
2019-05-22T12:05:57.366-0400,245,883,85,1214,,,,,,,,,641
2019-05-22T12:05:58.582-0400,261,471,70,806,,,,,,,,,641
2019-05-22T12:05:59.389-0400,188,339,62,591,,,,,,,,,642
2019-05-22T12:05:59.980-0400,163,795,85,1048,,,,,,,,,642
2019-05-22T12:06:01.029-0400,680,320,59,1060,,,,,,,,,642
2019-05-22T12:06:02.089-0400,187,303,60,568,,,,,,,,,642
2019-05-22T12:06:02.658-0400,253,810,107,1174,,,,,,,,,642
2019-05-22T12:06:03.832-0400,284,309,71,666,,,,,,,,,643
2019-05-22T12:06:04.499-0400,179,276,57,518,,,,,,,,,643
2019-05-22T12:06:05.017-0400,170,333,70,575,,,,,,,,,643
2019-05-22T12:06:05.593-0400,152,384,74,617,,,,,,,,,643
2019-05-22T12:06:06.210-0400,228,402,116,748,,,,,,,,,644
2019-05-22T12:06:06.958-0400,208,544,88,846,,,,,,,,,644
2019-05-22T12:06:07.805-0400,252,885,76,1218,,,,,,,,,644
2019-05-22T12:06:09.024-0400,230,505,88,826,,,,,,,,,644
2019-05-22T12:06:09.851-0400,180,547,76,808,,,,,,,,,645
2019-05-22T12:06:10.660-0400,251,625,97,979,,,,,,,,,645
2019-05-22T12:06:11.639-0400,217,465,119,803,,,,,,,,,645
2019-05-22T12:06:12.443-0400,230,467,70,771,,,,,,,,,645
2019-05-22T12:06:13.214-0400,210,738,77,1029,,,,,,,,,645
2019-05-22T12:06:14.244-0400,247,495,78,824,,,,,,,,,646
2019-05-22T12:06:15.069-0400,224,509,90,825,,,,,,,,,646
2019-05-22T12:06:15.895-0400,201,559,73,835,,,,,,,,,646
2019-05-22T12:06:16.731-0400,231,332,58,626,,,,,,,,,646
2019-05-22T12:06:17.357-0400,184,310,83,579,,,,,,,,,646
2019-05-22T12:06:17.937-0400,177,308,60,546,,,,,,,,,646
2019-05-22T12:06:18.483-0400,191,713,84,994,,,,,,,,,647
2019-05-22T12:06:19.477-0400,296,433,84,815,,,,,,,,,647
2019-05-22T12:06:20.292-0400,228,397,102,728,,,,,,,,,647
2019-05-22T12:06:21.021-0400,277,853,75,1207,,,,,,,,,647
2019-05-22T12:06:22.228-0400,247,413,61,723,,,,,,,,,647
2019-05-22T12:06:22.952-0400,174,302,71,549,,,,,,,,,647
2019-05-22T12:06:23.501-0400,211,1101,84,1398,,,,,,,,,647
2019-05-22T12:06:24.900-0400,330,506,74,912,,,,,,,,,647
2019-05-22T12:06:25.813-0400,222,467,67,760,,,,,,,,,647
2019-05-22T12:06:26.574-0400,180,723,86,991,,,,,,,,,648
2019-05-22T12:06:27.565-0400,257,473,83,814,,,,,,,,,648
2019-05-22T12:06:28.380-0400,228,341,54,632,,,,,,,,,648
2019-05-22T12:06:29.013-0400,227,896,88,1216,,,,,,,,,648
2019-05-22T12:06:30.229-0400,260,675,92,1030,,,,,,,,,648
2019-05-22T12:06:31.259-0400,270,361,97,729,,,,,,,,,649
2019-05-22T12:06:31.989-0400,292,625,111,1031,,,,,,,,,649
2019-05-22T12:06:33.021-0400,243,459,81,788,,,,,,,,,649
2019-05-22T12:06:33.809-0400,251,477,83,816,,,,,,,,,650
2019-05-22T12:06:34.626-0400,223,595,85,904,,,,,,,,,650
2019-05-22T12:06:35.530-0400,221,325,57,607,,,,,,,,,650
2019-05-22T12:06:36.138-0400,186,431,64,682,,,,,,,,,650
2019-05-22T12:06:36.821-0400,207,356,64,634,,,,,,,,,650
2019-05-22T12:06:37.456-0400,232,502,79,818,,,,,,,,,651
2019-05-22T12:06:38.274-0400,170,500,90,763,,,,,,,,,651
2019-05-22T12:06:39.037-0400,301,322,56,686,,,,,,,,,651
2019-05-22T12:06:39.724-0400,187,1083,82,1355,,,,,,,,,651
2019-05-22T12:06:41.080-0400,228,503,75,809,,,,,,,,,651
2019-05-22T12:06:41.889-0400,274,456,153,888,,,,,,,,,651
2019-05-22T12:06:42.778-0400,204,773,91,1070,,,,,,,,,651
2019-05-22T12:06:43.848-0400,218,395,57,674,,,,,,,,,651
2019-05-22T12:06:44.523-0400,225,315,74,618,,,,,,,,,651
2019-05-22T12:06:45.141-0400,215,866,64,1149,,,,,,,,,651
2019-05-22T12:06:46.291-0400,223,277,64,566,,,,,,,,,651
2019-05-22T12:06:46.857-0400,171,291,61,525,,,,,,,,,651
2019-05-22T12:06:47.383-0400,184,285,70,540,,,,,,,,,652
2019-05-22T12:06:47.924-0400,187,969,80,1238,,,,,,,,,652
2019-05-22T12:06:49.162-0400,251,348,520,1127,,,,,,,,,652
2019-05-22T12:06:50.289-0400,281,346,62,690,,,,,,,,,652
2019-05-22T12:06:50.979-0400,217,540,123,920,,,,,,,,,652
2019-05-22T12:06:51.900-0400,220,380,66,669,,,,,,,,,652
2019-05-22T12:06:52.570-0400,221,401,72,696,,,,,,,,,652
2019-05-22T12:06:53.267-0400,203,936,63,1204,,,,,,,,,652
2019-05-22T12:06:54.471-0400,188,387,374,954,,,,,,,,,653
2019-05-22T12:06:55.425-0400,269,296,60,629,,,,,,,,,653
2019-05-22T12:06:56.055-0400,217,840,3334,4392,,,,,,,,,653
2019-05-22T12:07:00.447-0400,209,408,84,703,,,,,,,,,653
2019-05-22T12:07:01.151-0400,235,1212,87,1536,,,,,,,,,654
2019-05-22T12:07:02.687-0400,234,498,864,1599,,,,,,,,,654
2019-05-22T12:07:04.287-0400,285,791,80,1160,,,,,,,,,654
2019-05-22T12:07:05.447-0400,247,337,198,783,,,,,,,,,654
2019-05-22T12:07:06.231-0400,229,491,557,1281,,,,,,,,,654
2019-05-22T12:07:07.512-0400,164,356,141,663,,,,,,,,,655
2019-05-22T12:07:08.175-0400,225,448,95,773,,,,,,,,,655
2019-05-22T12:07:08.949-0400,223,343,54,628,,,,,,,,,655
2019-05-22T12:07:09.578-0400,246,1068,82,1399,,,,,,,,,656
2019-05-22T12:07:10.977-0400,313,421,104,839,,,,,,,,,656
2019-05-22T12:07:11.817-0400,210,337,237,796,,,,,,,,,656
2019-05-22T12:07:12.613-0400,199,845,110,1158,,,,,,,,,656
2019-05-22T12:07:13.772-0400,223,382,130,736,,,,,,,,,656
2019-05-22T12:07:14.508-0400,209,358,62,630,,,,,,,,,656
2019-05-22T12:07:15.139-0400,202,978,74,1262,,,,,,,,,656
2019-05-22T12:07:16.401-0400,304,434,131,881,,,,,,,,,657
2019-05-22T12:07:17.283-0400,232,444,92,773,,,,,,,,,657
2019-05-22T12:07:18.057-0400,228,800,1166,2197,,,,,,,,,658
2019-05-22T12:07:20.254-0400,301,344,137,788,,,,,,,,,658
2019-05-22T12:07:21.042-0400,177,632,976,1787,,,,,,,,,658
2019-05-22T12:07:22.830-0400,207,449,81,741,,,,,,,,,658
2019-05-22T12:07:23.572-0400,494,358,106,961,,,,,,,,,658
2019-05-22T12:07:24.533-0400,212,487,98,799,,,,,,,,,658
2019-05-22T12:07:25.332-0400,292,323,69,691,,,,,,,,,658
2019-05-22T12:07:26.024-0400,191,959,78,1230,,,,,,,,,658
2019-05-22T12:07:27.255-0400,242,308,54,605,,,,,,,,,658
2019-05-22T12:07:27.860-0400,173,326,284,807,,,,,,,,,659
2019-05-22T12:07:28.668-0400,266,805,75,1148,,,,,,,,,659
2019-05-22T12:07:29.817-0400,197,436,79,716,,,,,,,,,659
2019-05-22T12:07:30.533-0400,191,323,310,827,,,,,,,,,659
2019-05-22T12:07:31.361-0400,236,810,89,1166,,,,,,,,,660
2019-05-22T12:07:32.527-0400,294,396,89,783,,,,,,,,,660
2019-05-22T12:07:33.310-0400,266,417,70,755,,,,,,,,,660
2019-05-22T12:07:34.065-0400,186,614,90,892,,,,,,,,,660
2019-05-22T12:07:34.958-0400,284,534,82,906,,,,,,,,,661
2019-05-22T12:07:35.865-0400,251,274,94,621,,,,,,,,,661
2019-05-22T12:07:36.486-0400,273,862,97,1236,,,,,,,,,661
2019-05-22T12:07:37.723-0400,351,325,77,758,,,,,,,,,661
2019-05-22T12:07:38.481-0400,193,425,70,690,,,,,,,,,661
2019-05-22T12:07:39.171-0400,234,696,387,1326,,,,,,,,,661
2019-05-22T12:07:40.498-0400,280,307,192,783,,,,,,,,,661
2019-05-22T12:07:41.281-0400,202,435,78,717,,,,,,,,,662
2019-05-22T12:07:41.999-0400,296,655,69,1026,,,,,,,,,662
2019-05-22T12:07:43.025-0400,313,311,169,796,,,,,,,,,662
2019-05-22T12:07:43.822-0400,191,300,60,552,,,,,,,,,662
2019-05-22T12:07:44.374-0400,177,808,155,1146,,,,,,,,,662
2019-05-22T12:07:45.520-0400,231,332,60,624,,,,,,,,,662
2019-05-22T12:07:46.145-0400,186,344,407,941,,,,,,,,,662
2019-05-22T12:07:47.086-0400,238,842,97,1179,,,,,,,,,663
2019-05-22T12:07:48.266-0400,234,387,138,766,,,,,,,,,663
2019-05-22T12:07:49.032-0400,206,283,61,552,,,,,,,,,663
2019-05-22T12:07:49.584-0400,190,809,89,1096,,,,,,,,,664
2019-05-22T12:07:50.681-0400,250,413,90,756,,,,,,,,,664
2019-05-22T12:07:51.437-0400,248,580,72,906,,,,,,,,,664
2019-05-22T12:07:52.344-0400,226,639,68,941,,,,,,,,,664
2019-05-22T12:07:53.286-0400,232,488,253,978,,,,,,,,,664
2019-05-22T12:07:54.265-0400,248,517,77,849,,,,,,,,,665
2019-05-22T12:07:55.114-0400,218,720,1286,2226,,,,,,,,,665
2019-05-22T12:07:57.340-0400,220,862,58,1141,,,,,,,,,666
2019-05-22T12:07:58.482-0400,261,288,1779,2333,,,,,,,,,666
2019-05-22T12:08:00.815-0400,261,327,77,672,,,,,,,,,667
2019-05-22T12:08:01.488-0400,174,299,351,825,,,,,,,,,667
2019-05-22T12:08:02.313-0400,214,319,77,616,,,,,,,,,667
2019-05-22T12:02:13.979-0400,698,475,316,1505,,,,,,,,,667
2019-05-22T12:02:15.486-0400,725,433,215,1380,,,,,,,,,667
2019-05-22T12:02:16.866-0400,655,808,240,1707,,,,,,,,,667
