Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,6572
2019-05-23T20:40:39.884-0400,275,300,123,699,,,,,,
2019-05-23T20:40:40.583-0400,285,130,20,436,,,,,,
2019-05-23T20:40:41.020-0400,517,97,20,636,,,,,,
2019-05-23T20:40:41.656-0400,282,103,18,405,,,,,,
2019-05-23T20:40:42.061-0400,277,291,139,708,,,,,,
2019-05-23T20:40:42.770-0400,265,372,121,768,,,,,,
2019-05-23T20:40:43.539-0400,274,286,146,708,,,,,,
2019-05-23T20:40:44.247-0400,268,226,131,626,,,,,,
2019-05-23T20:40:44.874-0400,269,453,131,866,,,,,,
2019-05-23T20:40:45.740-0400,282,493,129,917,,,,,,
2019-05-23T20:40:46.658-0400,314,464,134,919,,,,,,
2019-05-23T20:40:47.578-0400,272,508,130,911,,,,,,
2019-05-23T20:40:48.490-0400,281,515,128,934,,,,,,
2019-05-23T20:40:49.424-0400,281,93,19,395,,,,,,
2019-05-23T20:40:49.820-0400,274,233,130,652,,,,,,
2019-05-23T20:40:50.473-0400,276,233,139,661,,,,,,
2019-05-23T20:40:51.134-0400,464,330,138,944,,,,,,
2019-05-23T20:40:52.078-0400,285,338,128,752,,,,,,
2019-05-23T20:40:52.831-0400,283,467,149,901,,,,,,
2019-05-23T20:40:53.732-0400,723,355,254,1333,,,,,,
2019-05-23T20:40:55.065-0400,288,378,136,803,,,,,,
2019-05-23T20:40:55.868-0400,297,89,19,405,,,,,,
2019-05-23T20:40:56.274-0400,273,252,125,663,,,,,,
2019-05-23T20:40:56.938-0400,279,364,132,786,,,,,,
2019-05-23T20:40:57.724-0400,259,513,128,910,,,,,,
2019-05-23T20:40:58.634-0400,269,514,135,929,,,,,,
2019-05-23T20:40:59.564-0400,275,95,18,389,,,,,,
2019-05-23T20:40:59.954-0400,276,583,132,992,,,,,,
2019-05-23T20:41:00.947-0400,309,290,127,738,,,,,,
2019-05-23T20:41:01.685-0400,272,335,126,734,,,,,,
2019-05-23T20:41:02.420-0400,268,315,126,718,,,,,,
2019-05-23T20:41:03.138-0400,322,564,131,1036,,,,,,
2019-05-23T20:41:04.175-0400,259,513,129,903,,,,,,
2019-05-23T20:41:05.078-0400,276,276,140,693,,,,,,
2019-05-23T20:41:05.772-0400,270,244,127,650,,,,,,
2019-05-23T20:41:06.423-0400,290,270,125,687,,,,,,
2019-05-23T20:41:07.110-0400,272,267,213,753,,,,,,
2019-05-23T20:41:07.864-0400,277,235,128,653,,,,,,
2019-05-23T20:41:08.518-0400,276,221,135,633,,,,,,
2019-05-23T20:41:09.151-0400,293,216,128,647,,,,,,
2019-05-23T20:41:09.798-0400,281,274,133,689,,,,,,
2019-05-23T20:41:10.488-0400,263,243,152,658,,,,,,
2019-05-23T20:41:11.147-0400,275,260,202,739,,,,,,
2019-05-23T20:41:11.886-0400,274,294,129,697,,,,,,
2019-05-23T20:41:12.584-0400,282,291,130,705,,,,,,
2019-05-23T20:41:13.290-0400,286,622,120,1029,,,,,,
2019-05-23T20:41:14.319-0400,264,283,122,682,,,,,,
2019-05-23T20:41:15.002-0400,272,492,130,896,,,,,,
2019-05-23T20:41:15.900-0400,273,95,24,393,,,,,,
2019-05-23T20:41:16.294-0400,294,201,129,626,,,,,,
2019-05-23T20:41:16.920-0400,267,272,124,672,,,,,,
2019-05-23T20:41:17.592-0400,271,235,127,634,,,,,,
2019-05-23T20:41:18.227-0400,264,246,122,642,,,,,,
2019-05-23T20:41:18.869-0400,261,276,121,660,,,,,,
2019-05-23T20:41:19.529-0400,383,251,143,778,,,,,,
2019-05-23T20:41:20.308-0400,274,456,134,880,,,,,,
2019-05-23T20:41:21.189-0400,275,288,121,685,,,,,,
2019-05-23T20:41:21.875-0400,269,274,124,668,,,,,,
2019-05-23T20:41:22.543-0400,278,347,146,772,,,,,,
2019-05-23T20:41:23.315-0400,278,256,135,670,,,,,,
2019-05-23T20:41:23.986-0400,300,280,138,733,,,,,,
2019-05-23T20:41:24.719-0400,269,317,135,722,,,,,,
2019-05-23T20:41:25.442-0400,298,233,168,700,,,,,,
2019-05-23T20:41:26.142-0400,269,225,127,623,,,,,,
2019-05-23T20:41:26.766-0400,260,302,128,702,,,,,,
2019-05-23T20:41:27.469-0400,280,233,274,809,,,,,,
2019-05-23T20:41:28.278-0400,266,296,120,683,,,,,,
2019-05-23T20:41:28.962-0400,268,295,121,686,,,,,,
2019-05-23T20:41:29.648-0400,259,241,121,622,,,,,,
2019-05-23T20:41:30.271-0400,271,455,127,854,,,,,,
2019-05-23T20:41:31.125-0400,264,225,126,629,,,,,,
2019-05-23T20:41:31.755-0400,270,276,125,688,,,,,,
2019-05-23T20:41:32.444-0400,279,259,125,676,,,,,,
2019-05-23T20:41:33.120-0400,272,740,1033,2065,,,,,,
2019-05-23T20:41:35.186-0400,273,220,128,622,,,,,,
2019-05-23T20:41:35.809-0400,281,224,227,750,,,,,,
2019-05-23T20:41:36.559-0400,286,220,138,658,,,,,,
2019-05-23T20:41:37.218-0400,265,95,19,380,,,,,,
2019-05-23T20:41:37.598-0400,278,277,123,693,,,,,,
2019-05-23T20:41:38.291-0400,271,247,131,651,,,,,,
2019-05-23T20:41:38.943-0400,291,266,166,724,,,,,,
2019-05-23T20:41:39.667-0400,275,316,133,741,,,,,,
2019-05-23T20:41:40.409-0400,281,228,143,653,,,,,,
2019-05-23T20:41:41.063-0400,270,234,130,648,,,,,,
2019-05-23T20:41:41.712-0400,279,239,126,645,,,,,,
2019-05-23T20:41:42.358-0400,287,242,125,664,,,,,,
2019-05-23T20:41:43.022-0400,287,245,128,668,,,,,,
2019-05-23T20:41:43.691-0400,265,321,131,730,,,,,,
2019-05-23T20:41:44.422-0400,284,269,126,692,,,,,,
2019-05-23T20:41:45.115-0400,463,254,159,877,,,,,,
2019-05-23T20:41:45.993-0400,284,477,123,885,,,,,,
2019-05-23T20:41:46.878-0400,277,101,19,398,,,,,,
2019-05-23T20:41:47.277-0400,278,92,18,390,,,,,,
2019-05-23T20:41:47.667-0400,277,261,128,678,,,,,,
2019-05-23T20:41:48.346-0400,257,221,123,603,,,,,,
2019-05-23T20:41:48.949-0400,266,264,124,667,,,,,,
2019-05-23T20:41:49.617-0400,300,268,144,725,,,,,,
2019-05-23T20:41:50.343-0400,261,256,131,663,,,,,,
2019-05-23T20:41:51.007-0400,292,319,125,737,,,,,,
2019-05-23T20:41:51.744-0400,262,558,136,968,,,,,,
2019-05-23T20:41:52.713-0400,280,282,129,693,,,,,,
2019-05-23T20:41:53.407-0400,299,241,128,669,,,,,,
2019-05-23T20:41:54.076-0400,435,334,134,915,,,,,,
2019-05-23T20:41:54.992-0400,398,234,241,885,,,,,,
2019-05-23T20:41:55.878-0400,279,277,154,711,,,,,,
2019-05-23T20:41:56.589-0400,277,228,121,636,,,,,,
2019-05-23T20:41:57.226-0400,275,303,120,707,,,,,,
2019-05-23T20:41:57.933-0400,268,237,126,645,,,,,,
2019-05-23T20:41:58.579-0400,285,223,220,743,,,,,,
2019-05-23T20:41:59.322-0400,284,266,281,842,,,,,,
2019-05-23T20:42:00.165-0400,285,526,135,957,,,,,,
2019-05-23T20:42:01.122-0400,281,398,123,812,,,,,,
2019-05-23T20:42:01.935-0400,273,254,127,663,,,,,,
2019-05-23T20:42:02.599-0400,420,304,343,1088,,,,,,
2019-05-23T20:42:03.687-0400,277,580,235,1093,,,,,,
2019-05-23T20:42:04.781-0400,276,307,126,718,,,,,,
2019-05-23T20:42:05.499-0400,273,273,121,668,,,,,,
2019-05-23T20:42:06.167-0400,416,357,187,972,,,,,,
2019-05-23T20:42:07.140-0400,276,307,125,721,,,,,,
2019-05-23T20:42:07.862-0400,271,303,125,713,,,,,,
2019-05-23T20:42:08.575-0400,338,306,123,780,,,,,,
2019-05-23T20:42:09.356-0400,277,287,123,688,,,,,,
2019-05-23T20:42:10.045-0400,271,230,121,623,,,,,,
2019-05-23T20:42:10.668-0400,276,256,127,671,,,,,,
2019-05-23T20:42:11.340-0400,259,108,22,390,,,,,,
2019-05-23T20:42:11.731-0400,272,350,118,742,,,,,,
2019-05-23T20:42:12.474-0400,311,227,126,666,,,,,,
2019-05-23T20:42:13.141-0400,291,293,126,723,,,,,,
2019-05-23T20:42:13.864-0400,278,297,128,704,,,,,,
2019-05-23T20:42:14.569-0400,277,331,126,736,,,,,,
2019-05-23T20:42:15.305-0400,271,227,124,623,,,,,,
2019-05-23T20:42:15.929-0400,271,99,19,391,,,,,,
2019-05-23T20:42:16.321-0400,269,265,124,670,,,,,,
2019-05-23T20:42:16.991-0400,262,356,130,760,,,,,,
2019-05-23T20:42:17.752-0400,273,308,115,698,,,,,,
2019-05-23T20:42:18.450-0400,287,241,122,652,,,,,,
2019-05-23T20:42:19.103-0400,281,323,130,735,,,,,,
2019-05-23T20:42:19.839-0400,268,322,134,726,,,,,,
2019-05-23T20:42:20.566-0400,283,96,51,431,,,,,,
2019-05-23T20:42:20.997-0400,273,103,150,527,,,,,,
2019-05-23T20:42:21.525-0400,268,358,123,761,,,,,,
2019-05-23T20:42:22.286-0400,288,103,20,412,,,,,,
2019-05-23T20:42:22.699-0400,259,293,124,677,,,,,,
2019-05-23T20:42:23.376-0400,268,320,123,725,,,,,,
2019-05-23T20:42:24.101-0400,260,318,122,701,,,,,,
2019-05-23T20:42:24.803-0400,259,216,121,609,,,,,,
2019-05-23T20:42:25.413-0400,315,268,121,705,,,,,,
2019-05-23T20:42:26.119-0400,285,275,143,705,,,,,,
2019-05-23T20:42:26.824-0400,280,302,168,763,,,,,,
2019-05-23T20:42:27.588-0400,274,260,123,658,,,,,,
2019-05-23T20:42:28.247-0400,270,289,133,694,,,,,,
2019-05-23T20:42:28.941-0400,294,242,124,675,,,,,,
2019-05-23T20:42:29.617-0400,287,311,126,724,,,,,,
2019-05-23T20:42:30.341-0400,277,265,128,671,,,,,,
2019-05-23T20:42:31.013-0400,294,260,133,689,,,,,,
2019-05-23T20:42:31.702-0400,280,373,122,791,,,,,,
2019-05-23T20:42:32.494-0400,282,348,142,774,,,,,,
2019-05-23T20:42:33.269-0400,269,691,127,1089,,,,,,
2019-05-23T20:42:34.358-0400,279,370,151,817,,,,,,
2019-05-23T20:42:35.175-0400,257,222,121,611,,,,,,
2019-05-23T20:42:35.787-0400,265,312,155,745,,,,,,
2019-05-23T20:42:36.533-0400,285,94,19,399,,,,,,
2019-05-23T20:42:36.932-0400,272,363,150,798,,,,,,
2019-05-23T20:42:37.731-0400,267,253,122,644,,,,,,
2019-05-23T20:42:38.375-0400,269,224,125,627,,,,,,
2019-05-23T20:42:39.003-0400,270,278,133,694,,,,,,
2019-05-23T20:42:39.698-0400,279,345,128,767,,,,,,
2019-05-23T20:42:40.465-0400,534,96,21,652,,,,,,
2019-05-23T20:42:41.118-0400,336,254,136,728,,,,,,
2019-05-23T20:42:41.847-0400,270,211,126,619,,,,,,
2019-05-23T20:42:42.466-0400,286,319,127,742,,,,,,
2019-05-23T20:42:43.209-0400,285,306,150,754,,,,,,
2019-05-23T20:42:43.963-0400,282,294,127,704,,,,,,
2019-05-23T20:42:44.668-0400,292,97,19,409,,,,,,
2019-05-23T20:42:45.077-0400,273,294,131,699,,,,,,
2019-05-23T20:42:45.778-0400,258,308,125,692,,,,,,
2019-05-23T20:42:46.471-0400,285,263,123,672,,,,,,
2019-05-23T20:42:47.144-0400,286,205,125,629,,,,,,
2019-05-23T20:42:47.773-0400,274,341,151,778,,,,,,
2019-05-23T20:42:48.552-0400,257,313,124,695,,,,,,
2019-05-23T20:42:49.248-0400,276,236,127,647,,,,,,
2019-05-23T20:42:49.895-0400,272,91,20,385,,,,,,
2019-05-23T20:42:50.281-0400,272,250,174,698,,,,,,
2019-05-23T20:42:50.979-0400,293,271,157,733,,,,,,
2019-05-23T20:42:51.712-0400,271,292,124,698,,,,,,
2019-05-23T20:42:52.411-0400,415,355,134,913,,,,,,
2019-05-23T20:42:53.324-0400,292,694,19,1007,,,,,,
2019-05-23T20:42:54.332-0400,266,339,121,748,,,,,,
2019-05-23T20:42:55.080-0400,258,404,119,783,,,,,,
2019-05-23T20:42:55.864-0400,268,322,130,742,,,,,,
2019-05-23T20:42:56.606-0400,291,370,137,810,,,,,,
2019-05-23T20:42:57.417-0400,290,235,123,650,,,,,,
2019-05-23T20:42:58.067-0400,267,344,129,750,,,,,,
2019-05-23T20:42:58.817-0400,271,282,176,731,,,,,,
2019-05-23T20:42:59.549-0400,284,296,134,715,,,,,,
2019-05-23T20:43:00.264-0400,265,248,202,769,,,,,,
2019-05-23T20:43:01.034-0400,292,238,198,730,,,,,,
2019-05-23T20:43:01.764-0400,280,561,139,990,,,,,,
2019-05-23T20:43:02.756-0400,266,359,145,784,,,,,,
2019-05-23T20:43:03.541-0400,278,359,126,776,,,,,,
2019-05-23T20:43:04.317-0400,279,394,126,815,,,,,,
2019-05-23T20:43:05.132-0400,280,301,119,702,,,,,,
2019-05-23T20:43:05.834-0400,279,313,133,725,,,,,,
2019-05-23T20:43:06.560-0400,283,369,133,787,,,,,,
2019-05-23T20:43:07.348-0400,274,513,131,919,,,,,,
2019-05-23T20:43:08.268-0400,279,509,139,940,,,,,,
2019-05-23T20:43:09.208-0400,270,500,205,989,,,,,,
2019-05-23T20:43:10.197-0400,262,426,125,813,,,,,,
2019-05-23T20:43:11.011-0400,262,405,122,789,,,,,,
2019-05-23T20:43:11.801-0400,280,320,127,736,,,,,,
2019-05-23T20:43:12.537-0400,275,367,128,771,,,,,,
2019-05-23T20:43:13.309-0400,267,617,135,1021,,,,,,
2019-05-23T20:43:14.330-0400,330,405,135,880,,,,,,
2019-05-23T20:43:15.211-0400,258,341,128,740,,,,,,
2019-05-23T20:43:15.953-0400,263,319,124,707,,,,,,
2019-05-23T20:43:16.661-0400,276,722,128,1141,,,,,,
2019-05-23T20:43:17.803-0400,274,404,128,808,,,,,,
2019-05-23T20:43:18.611-0400,264,627,133,1025,,,,,,
2019-05-23T20:43:19.636-0400,273,513,133,920,,,,,,
2019-05-23T20:43:20.557-0400,289,498,131,932,,,,,,
2019-05-23T20:43:21.490-0400,356,421,132,910,,,,,,
2019-05-23T20:43:22.401-0400,272,359,120,752,,,,,,
2019-05-23T20:43:23.153-0400,284,672,133,1101,,,,,,
2019-05-23T20:43:24.255-0400,270,507,134,932,,,,,,
2019-05-23T20:43:25.187-0400,278,93,21,394,,,,,,
2019-05-23T20:43:25.581-0400,328,292,130,767,,,,,,
2019-05-23T20:43:26.349-0400,298,258,130,699,,,,,,
2019-05-23T20:43:27.049-0400,274,313,137,725,,,,,,
2019-05-23T20:43:27.775-0400,272,351,140,765,,,,,,
2019-05-23T20:43:28.540-0400,290,306,138,735,,,,,,
2019-05-23T20:43:29.276-0400,290,290,135,716,,,,,,
2019-05-23T20:43:29.992-0400,281,342,135,769,,,,,,
2019-05-23T20:43:30.761-0400,286,438,133,858,,,,,,
2019-05-23T20:43:31.619-0400,280,488,132,902,,,,,,
2019-05-23T20:43:32.522-0400,295,567,131,995,,,,,,
2019-05-23T20:43:33.517-0400,293,445,169,908,,,,,,
2019-05-23T20:43:34.426-0400,294,461,137,902,,,,,,
2019-05-23T20:43:35.328-0400,283,481,145,910,,,,,,
2019-05-23T20:43:36.239-0400,322,453,145,937,,,,,,
2019-05-23T20:43:37.176-0400,282,477,130,891,,,,,,
2019-05-23T20:43:38.067-0400,315,473,155,956,,,,,,
2019-05-23T20:43:39.024-0400,298,115,19,434,,,,,,
2019-05-23T20:43:39.458-0400,298,217,128,654,,,,,,
2019-05-23T20:43:40.112-0400,301,344,156,813,,,,,,
2019-05-23T20:43:40.926-0400,315,247,138,701,,,,,,
2019-05-23T20:43:41.628-0400,306,286,161,764,,,,,,
2019-05-23T20:43:42.392-0400,278,288,158,734,,,,,,
2019-05-23T20:43:43.126-0400,281,374,132,789,,,,,,
2019-05-23T20:43:43.916-0400,295,227,142,678,,,,,,
2019-05-23T20:43:44.595-0400,290,356,128,776,,,,,,
2019-05-23T20:43:45.372-0400,328,334,130,806,,,,,,
2019-05-23T20:43:46.178-0400,266,257,133,668,,,,,,
2019-05-23T20:43:46.847-0400,286,279,140,715,,,,,,
2019-05-23T20:43:47.562-0400,283,271,130,698,,,,,,
2019-05-23T20:43:48.260-0400,270,464,133,880,,,,,,
2019-05-23T20:43:49.141-0400,301,282,129,727,,,,,,
2019-05-23T20:43:49.869-0400,271,353,136,771,,,,,,
2019-05-23T20:43:50.641-0400,285,131,88,505,,,,,,
2019-05-23T20:43:51.146-0400,274,263,131,681,,,,,,
2019-05-23T20:43:51.828-0400,269,115,20,405,,,,,,
2019-05-23T20:43:52.234-0400,293,292,130,725,,,,,,
2019-05-23T20:43:52.959-0400,281,347,360,989,,,,,,
2019-05-23T20:43:53.948-0400,294,290,294,891,,,,,,
2019-05-23T20:43:54.840-0400,279,351,130,762,,,,,,
2019-05-23T20:43:55.602-0400,274,99,21,396,,,,,,
2019-05-23T20:43:55.998-0400,286,332,139,770,,,,,,
2019-05-23T20:43:56.769-0400,266,321,137,725,,,,,,
2019-05-23T20:43:57.494-0400,292,293,154,750,,,,,,
2019-05-23T20:43:58.245-0400,279,291,127,707,,,,,,
2019-05-23T20:43:58.953-0400,445,312,127,885,,,,,,
2019-05-23T20:43:59.838-0400,280,259,136,687,,,,,,
2019-05-23T20:44:00.526-0400,1264,249,339,1854,,,,,,
2019-05-23T20:44:02.380-0400,995,360,150,1506,,,,,,
2019-05-23T20:44:03.887-0400,1063,468,20,1553,,,,,,
2019-05-23T20:44:05.440-0400,427,476,135,1039,,,,,,
2019-05-23T20:44:06.480-0400,279,239,136,654,,,,,,
2019-05-23T20:44:07.135-0400,288,381,228,906,,,,,,
2019-05-23T20:44:08.042-0400,466,240,126,848,,,,,,
2019-05-23T20:44:08.891-0400,342,293,129,775,,,,,,
2019-05-23T20:44:09.667-0400,282,355,132,782,,,,,,
2019-05-23T20:44:10.449-0400,273,372,153,809,,,,,,
2019-05-23T20:44:11.259-0400,406,106,20,532,,,,,,
2019-05-23T20:44:11.792-0400,275,234,143,667,,,,,,
2019-05-23T20:44:12.460-0400,292,321,134,748,,,,,,
2019-05-23T20:44:13.208-0400,279,256,278,815,,,,,,
2019-05-23T20:44:14.024-0400,294,300,142,754,,,,,,
2019-05-23T20:44:14.778-0400,297,324,135,757,,,,,,
2019-05-23T20:44:15.535-0400,283,296,136,731,,,,,,
2019-05-23T20:44:16.266-0400,279,248,133,661,,,,,,
2019-05-23T20:44:16.928-0400,300,85,22,409,,,,,,
2019-05-23T20:44:17.337-0400,300,225,140,666,,,,,,
2019-05-23T20:44:18.004-0400,290,253,139,683,,,,,,
2019-05-23T20:44:18.688-0400,308,268,133,710,,,,,,
2019-05-23T20:44:19.398-0400,280,284,134,700,,,,,,
2019-05-23T20:44:20.099-0400,318,386,160,866,,,,,,
2019-05-23T20:44:20.965-0400,663,352,131,1148,,,,,,
2019-05-23T20:44:22.113-0400,273,293,131,708,,,,,,
2019-05-23T20:44:22.822-0400,281,280,169,731,,,,,,
2019-05-23T20:44:23.554-0400,399,445,135,989,,,,,,
2019-05-23T20:44:24.544-0400,294,333,134,763,,,,,,
2019-05-23T20:44:25.307-0400,331,374,132,853,,,,,,
2019-05-23T20:44:26.161-0400,282,243,128,654,,,,,,
2019-05-23T20:44:26.815-0400,300,112,21,434,,,,,,
2019-05-23T20:44:27.250-0400,283,104,20,409,,,,,,
2019-05-23T20:44:27.659-0400,285,113,19,418,,,,,,
2019-05-23T20:44:28.078-0400,285,278,138,703,,,,,,
2019-05-23T20:44:28.781-0400,296,328,140,765,,,,,,
2019-05-23T20:44:29.546-0400,305,246,134,686,,,,,,
2019-05-23T20:44:30.233-0400,277,245,129,652,,,,,,
2019-05-23T20:44:30.885-0400,293,422,255,972,,,,,,
2019-05-23T20:44:31.858-0400,293,239,142,686,,,,,,
2019-05-23T20:44:32.544-0400,301,275,132,709,,,,,,
2019-05-23T20:44:33.254-0400,295,1218,173,1688,,,,,,
2019-05-23T20:44:34.942-0400,278,470,183,944,,,,,,
2019-05-23T20:44:35.886-0400,287,97,22,408,,,,,,
2019-05-23T20:44:36.294-0400,296,475,153,938,,,,,,
2019-05-23T20:44:37.233-0400,284,303,134,722,,,,,,
2019-05-23T20:44:37.956-0400,301,355,135,804,,,,,,
2019-05-23T20:44:38.760-0400,285,275,132,693,,,,,,
2019-05-23T20:44:39.454-0400,620,265,137,1024,,,,,,
2019-05-23T20:44:40.478-0400,281,334,138,766,,,,,,
2019-05-23T20:44:41.245-0400,438,327,136,903,,,,,,
2019-05-23T20:44:42.148-0400,304,105,20,430,,,,,,
2019-05-23T20:44:42.578-0400,280,212,142,653,,,,,,
2019-05-23T20:44:43.232-0400,309,253,139,714,,,,,,
2019-05-23T20:44:43.946-0400,300,383,164,847,,,,,,
2019-05-23T20:44:44.794-0400,300,111,19,432,,,,,,
2019-05-23T20:44:45.227-0400,286,284,150,731,,,,,,
2019-05-23T20:44:45.961-0400,285,308,169,763,,,,,,
2019-05-23T20:44:46.724-0400,283,356,136,790,,,,,,
2019-05-23T20:44:47.515-0400,287,276,168,744,,,,,,
2019-05-23T20:44:48.260-0400,277,256,120,654,,,,,,
2019-05-23T20:44:48.914-0400,278,382,141,812,,,,,,
2019-05-23T20:44:49.727-0400,273,375,131,781,,,,,,
2019-05-23T20:44:50.509-0400,300,342,135,779,,,,,,
2019-05-23T20:44:51.288-0400,278,262,140,682,,,,,,
2019-05-23T20:44:51.971-0400,340,234,156,731,,,,,,
2019-05-23T20:44:52.703-0400,292,339,137,783,,,,,,
2019-05-23T20:44:53.486-0400,308,83,20,413,,,,,,
2019-05-23T20:44:53.900-0400,309,300,137,747,,,,,,
2019-05-23T20:44:54.647-0400,292,270,163,726,,,,,,
2019-05-23T20:44:55.374-0400,373,244,150,777,,,,,,
2019-05-23T20:44:56.151-0400,294,254,124,688,,,,,,
2019-05-23T20:44:56.840-0400,272,394,133,800,,,,,,
2019-05-23T20:44:57.641-0400,289,492,155,951,,,,,,
2019-05-23T20:44:58.592-0400,289,462,150,918,,,,,,
2019-05-23T20:44:59.510-0400,288,466,138,905,,,,,,
2019-05-23T20:45:00.416-0400,293,478,141,923,,,,,,
2019-05-23T20:45:01.340-0400,289,369,140,811,,,,,,
2019-05-23T20:45:02.151-0400,274,298,200,786,,,,,,
2019-05-23T20:45:02.938-0400,286,98,20,406,,,,,,
2019-05-23T20:45:03.344-0400,663,290,123,1090,,,,,,
2019-05-23T20:45:04.434-0400,285,317,128,731,,,,,,
2019-05-23T20:45:05.166-0400,291,302,129,723,,,,,,
2019-05-23T20:45:05.890-0400,288,287,134,710,,,,,,
2019-05-23T20:45:06.601-0400,404,340,134,880,,,,,,
2019-05-23T20:45:07.481-0400,281,261,135,677,,,,,,
2019-05-23T20:45:08.159-0400,277,265,133,689,,,,,,
2019-05-23T20:45:08.849-0400,273,326,132,743,,,,,,
2019-05-23T20:45:09.592-0400,274,235,131,641,,,,,,
2019-05-23T20:45:10.234-0400,265,236,123,638,,,,,,
2019-05-23T20:45:10.873-0400,340,98,20,459,,,,,,
2019-05-23T20:45:11.333-0400,279,341,127,758,,,,,,
2019-05-23T20:45:12.092-0400,279,308,126,726,,,,,,
2019-05-23T20:45:12.818-0400,268,266,133,669,,,,,,
2019-05-23T20:45:13.487-0400,451,286,130,883,,,,,,
2019-05-23T20:45:14.371-0400,286,126,21,434,,,,,,
2019-05-23T20:45:14.806-0400,276,299,130,717,,,,,,
2019-05-23T20:45:15.523-0400,289,290,145,725,,,,,,
2019-05-23T20:45:16.249-0400,287,446,130,876,,,,,,
2019-05-23T20:45:17.125-0400,287,671,248,1217,,,,,,
2019-05-23T20:45:18.343-0400,291,313,138,756,,,,,,
2019-05-23T20:45:19.100-0400,277,533,151,973,,,,,,
2019-05-23T20:45:20.073-0400,287,343,130,772,,,,,,
2019-05-23T20:45:20.846-0400,298,326,123,760,,,,,,
2019-05-23T20:45:21.607-0400,282,317,124,735,,,,,,
2019-05-23T20:45:22.342-0400,285,678,139,1115,,,,,,
2019-05-23T20:45:23.458-0400,282,486,138,908,,,,,,
2019-05-23T20:45:24.367-0400,298,246,127,673,,,,,,
2019-05-23T20:45:25.040-0400,289,277,149,728,,,,,,
2019-05-23T20:45:25.769-0400,292,283,135,723,,,,,,
2019-05-23T20:45:26.492-0400,295,242,137,684,,,,,,
2019-05-23T20:45:27.177-0400,276,381,133,805,,,,,,
2019-05-23T20:45:27.983-0400,278,259,125,675,,,,,,
2019-05-23T20:45:28.658-0400,277,243,135,665,,,,,,
2019-05-23T20:45:29.324-0400,262,245,127,636,,,,,,
2019-05-23T20:45:29.960-0400,292,289,119,701,,,,,,
2019-05-23T20:45:30.662-0400,275,294,133,715,,,,,,
2019-05-23T20:45:31.377-0400,279,106,20,407,,,,,,
2019-05-23T20:45:31.785-0400,272,325,128,735,,,,,,
2019-05-23T20:45:32.520-0400,317,293,137,759,,,,,,
2019-05-23T20:45:33.280-0400,290,278,125,702,,,,,,
2019-05-23T20:45:33.983-0400,286,710,162,1170,,,,,,
2019-05-23T20:45:35.153-0400,429,293,163,887,,,,,,
2019-05-23T20:45:36.041-0400,288,351,159,812,,,,,,
2019-05-23T20:45:36.853-0400,278,252,134,666,,,,,,
2019-05-23T20:45:37.519-0400,313,347,158,828,,,,,,
Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T20:17:25.985-0400,1773,789,329,3420,,,,,,
2019-05-23T20:17:29.406-0400,734,366,202,1311,,,,,,
2019-05-23T20:17:30.718-0400,420,342,200,970,,,,,,
2019-05-23T20:17:31.689-0400,377,296,220,899,,,,,,
2019-05-23T20:17:32.588-0400,377,314,208,903,,,,,,
2019-05-23T20:17:33.492-0400,391,368,176,942,,,,,,
2019-05-23T20:17:34.434-0400,363,284,172,823,,,,,,
2019-05-23T20:17:35.258-0400,357,300,167,832,,,,,,
2019-05-23T20:17:36.212-0400,332,436,165,937,,,,,,
2019-05-23T20:17:37.150-0400,365,411,153,936,,,,,,
2019-05-23T20:17:38.087-0400,304,493,335,1146,,,,,,
2019-05-23T20:17:39.233-0400,374,510,158,1104,,,,,,
2019-05-23T20:17:40.338-0400,324,521,146,1007,,,,,,
2019-05-23T20:17:41.346-0400,325,288,156,771,,,,,,
2019-05-23T20:17:42.118-0400,306,455,151,922,,,,,,
2019-05-23T20:17:43.041-0400,313,309,139,770,,,,,,
2019-05-23T20:17:43.812-0400,290,341,154,787,,,,,,
2019-05-23T20:17:44.599-0400,288,459,128,883,,,,,,
2019-05-23T20:17:45.482-0400,313,463,137,921,,,,,,
2019-05-23T20:17:46.404-0400,294,102,22,420,,,,,,
2019-05-23T20:17:46.825-0400,290,447,145,884,,,,,,
2019-05-23T20:17:47.709-0400,277,303,136,718,,,,,,
2019-05-23T20:17:48.428-0400,302,406,151,872,,,,,,
2019-05-23T20:17:49.301-0400,342,98,29,470,,,,,,
2019-05-23T20:17:49.771-0400,313,245,142,701,,,,,,
2019-05-23T20:17:50.473-0400,290,327,144,778,,,,,,
2019-05-23T20:17:51.252-0400,332,376,138,847,,,,,,
2019-05-23T20:17:52.100-0400,285,247,144,678,,,,,,
2019-05-23T20:17:52.778-0400,279,444,140,865,,,,,,
2019-05-23T20:17:53.644-0400,290,321,128,740,,,,,,
2019-05-23T20:17:54.384-0400,308,258,132,699,,,,,,
2019-05-23T20:17:55.084-0400,272,370,157,807,,,,,,
2019-05-23T20:17:55.892-0400,271,257,309,846,,,,,,
2019-05-23T20:17:56.739-0400,294,337,134,767,,,,,,
