Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T09:55:40.678-0400,280,562,93,940,,,,,,
2019-05-23T09:55:41.619-0400,231,406,161,799,,,,,,
2019-05-23T09:55:42.419-0400,289,466,2107,2871,,,,,,
2019-05-23T09:55:45.290-0400,282,316,73,672,,,,,,
2019-05-23T09:55:45.962-0400,853,287,239,1381,,,,,,
2019-05-23T09:55:47.344-0400,228,605,86,925,,,,,,
2019-05-23T09:55:48.270-0400,289,311,207,809,,,,,,
2019-05-23T09:55:49.080-0400,279,455,68,812,,,,,,
2019-05-23T09:55:49.892-0400,251,433,226,962,,,,,,
2019-05-23T09:55:50.855-0400,334,408,70,815,,,,,,
2019-05-23T09:55:51.670-0400,186,342,92,625,,,,,,
2019-05-23T09:55:52.296-0400,210,539,95,846,,,,,,
2019-05-23T09:55:53.143-0400,418,326,215,961,,,,,,
2019-05-23T09:55:54.104-0400,303,261,159,724,,,,,,
2019-05-23T09:55:54.829-0400,224,540,85,850,,,,,,
2019-05-23T09:55:55.680-0400,252,437,114,808,,,,,,
2019-05-23T09:55:56.488-0400,283,416,77,776,,,,,,
2019-05-23T09:55:57.265-0400,266,784,101,1163,,,,,,
2019-05-23T09:55:58.428-0400,216,476,97,803,,,,,,
2019-05-23T09:55:59.231-0400,265,454,112,836,,,,,,
2019-05-23T09:56:00.068-0400,527,240,62,831,,,,,,
2019-05-23T09:56:00.899-0400,182,288,502,979,,,,,,
2019-05-23T09:56:01.879-0400,296,438,81,817,,,,,,
2019-05-23T09:56:02.697-0400,207,426,174,810,,,,,,
2019-05-23T09:56:03.507-0400,359,488,88,941,,,,,,
2019-05-23T09:56:04.449-0400,268,353,100,723,,,,,,
2019-05-23T09:56:05.172-0400,229,490,92,814,,,,,,
2019-05-23T09:56:05.987-0400,232,491,83,809,,,,,,
2019-05-23T09:56:06.796-0400,262,468,163,895,,,,,,
2019-05-23T09:56:07.692-0400,215,543,96,856,,,,,,
2019-05-23T09:56:08.549-0400,225,324,69,619,,,,,,
2019-05-23T09:56:09.168-0400,203,311,69,617,,,,,,
2019-05-23T09:56:09.786-0400,222,284,111,627,,,,,,
2019-05-23T09:56:10.414-0400,252,447,90,791,,,,,,
2019-05-23T09:56:11.206-0400,246,481,147,875,,,,,,
2019-05-23T09:56:12.081-0400,234,370,127,767,,,,,,
2019-05-23T09:56:12.848-0400,260,466,100,830,,,,,,
2019-05-23T09:56:13.678-0400,274,439,123,843,,,,,,
2019-05-23T09:56:14.521-0400,339,443,128,910,,,,,,
2019-05-23T09:56:15.432-0400,225,662,69,963,,,,,,
2019-05-23T09:56:16.396-0400,257,347,229,838,,,,,,
2019-05-23T09:56:17.234-0400,278,465,98,842,,,,,,
2019-05-23T09:56:18.076-0400,316,503,120,940,,,,,,
2019-05-23T09:56:19.017-0400,195,505,95,797,,,,,,
2019-05-23T09:56:19.815-0400,256,465,663,1386,,,,,,
2019-05-23T09:56:21.202-0400,239,352,305,897,,,,,,
2019-05-23T09:56:22.099-0400,212,476,216,908,,,,,,
2019-05-23T09:56:23.008-0400,268,439,98,808,,,,,,
2019-05-23T09:56:23.816-0400,230,345,500,1083,,,,,,
2019-05-23T09:56:24.899-0400,263,391,159,818,,,,,,
2019-05-23T09:56:25.717-0400,262,384,1405,2057,,,,,,
2019-05-23T09:56:27.775-0400,200,854,75,1135,,,,,,
2019-05-23T09:56:28.910-0400,349,392,90,832,,,,,,
2019-05-23T09:56:29.743-0400,230,493,773,1497,,,,,,
2019-05-23T09:56:31.241-0400,244,526,85,856,,,,,,
2019-05-23T09:56:32.098-0400,246,479,874,1607,,,,,,
2019-05-23T09:56:33.705-0400,245,271,123,653,,,,,,
2019-05-23T09:56:34.358-0400,190,319,93,605,,,,,,
2019-05-23T09:56:34.964-0400,171,274,59,506,,,,,,
2019-05-23T09:56:35.471-0400,184,447,181,818,,,,,,
2019-05-23T09:56:36.290-0400,239,492,89,822,,,,,,
2019-05-23T09:56:37.112-0400,191,312,70,576,,,,,,
2019-05-23T09:56:37.689-0400,274,697,105,1078,,,,,,
2019-05-23T09:56:38.767-0400,196,358,76,643,,,,,,
2019-05-23T09:56:39.411-0400,246,266,230,743,,,,,,
2019-05-23T09:56:40.155-0400,267,801,80,1149,,,,,,
2019-05-23T09:56:41.305-0400,264,280,138,683,,,,,,
2019-05-23T09:56:41.989-0400,234,308,77,621,,,,,,
2019-05-23T09:56:42.610-0400,241,638,77,960,,,,,,
2019-05-23T09:56:43.571-0400,255,319,138,715,,,,,,
2019-05-23T09:56:44.287-0400,252,307,205,766,,,,,,
2019-05-23T09:56:45.053-0400,269,813,78,1162,,,,,,
2019-05-23T09:56:46.216-0400,254,490,133,910,,,,,,
2019-05-23T09:56:47.126-0400,214,299,104,618,,,,,,
2019-05-23T09:56:47.745-0400,229,732,92,1054,,,,,,
2019-05-23T09:56:48.800-0400,279,289,59,628,,,,,,
2019-05-23T09:56:49.428-0400,204,276,165,647,,,,,,
2019-05-23T09:56:50.075-0400,179,700,69,951,,,,,,
2019-05-23T09:56:51.027-0400,272,677,116,1066,,,,,,
2019-05-23T09:56:52.093-0400,212,377,210,818,,,,,,
2019-05-23T09:56:52.912-0400,195,604,194,995,,,,,,
2019-05-23T09:56:53.907-0400,211,242,175,631,,,,,,
2019-05-23T09:56:54.539-0400,237,286,409,938,,,,,,
2019-05-23T09:56:55.477-0400,220,477,126,828,,,,,,
2019-05-23T09:56:56.306-0400,279,528,138,947,,,,,,
2019-05-23T09:56:57.253-0400,283,349,164,798,,,,,,
2019-05-23T09:56:58.052-0400,185,494,112,792,,,,,,
2019-05-23T09:56:58.845-0400,327,275,1284,1888,,,,,,
2019-05-23T09:57:00.734-0400,260,350,169,786,,,,,,
2019-05-23T09:57:01.520-0400,241,324,413,978,,,,,,
2019-05-23T09:57:02.499-0400,217,292,203,734,,,,,,
2019-05-23T09:57:03.234-0400,239,277,160,677,,,,,,
2019-05-23T09:57:03.911-0400,228,437,284,966,,,,,,
2019-05-23T09:57:04.878-0400,250,356,133,743,,,,,,
2019-05-23T09:57:05.622-0400,168,621,172,963,,,,,,
2019-05-23T09:57:06.585-0400,233,359,493,1087,,,,,,
2019-05-23T09:57:07.672-0400,206,288,117,612,,,,,,
2019-05-23T09:57:08.285-0400,206,576,199,1003,,,,,,
2019-05-23T09:57:09.288-0400,212,269,195,680,,,,,,
2019-05-23T09:57:09.969-0400,269,480,77,831,,,,,,
2019-05-23T09:57:10.800-0400,255,477,1180,1920,,,,,,
2019-05-23T09:57:12.721-0400,262,286,138,688,,,,,,
2019-05-23T09:57:13.410-0400,193,490,90,774,,,,,,
2019-05-23T09:57:14.184-0400,234,268,166,671,,,,,,
2019-05-23T09:57:14.856-0400,224,275,60,563,,,,,,
2019-05-23T09:57:15.419-0400,243,892,85,1229,,,,,,
2019-05-23T09:57:16.649-0400,259,281,153,695,,,,,,
2019-05-23T09:57:17.344-0400,252,392,110,768,,,,,,
2019-05-23T09:57:18.113-0400,216,681,153,1057,,,,,,
2019-05-23T09:57:19.170-0400,195,268,71,535,,,,,,
2019-05-23T09:57:19.706-0400,182,309,62,554,,,,,,
2019-05-23T09:57:20.261-0400,214,303,57,582,,,,,,
2019-05-23T09:57:20.843-0400,200,527,80,809,,,,,,
2019-05-23T09:57:21.653-0400,211,522,93,832,,,,,,
2019-05-23T09:57:22.486-0400,206,519,113,850,,,,,,
2019-05-23T09:57:23.336-0400,255,379,194,831,,,,,,
2019-05-23T09:57:24.167-0400,240,440,82,764,,,,,,
2019-05-23T09:57:24.932-0400,363,336,78,795,,,,,,
2019-05-23T09:57:25.727-0400,263,699,84,1049,,,,,,
2019-05-23T09:57:26.777-0400,239,389,107,741,,,,,,
2019-05-23T09:57:27.519-0400,167,303,57,528,,,,,,
2019-05-23T09:57:28.047-0400,251,671,73,997,,,,,,
2019-05-23T09:57:29.045-0400,247,314,66,634,,,,,,
2019-05-23T09:57:29.680-0400,266,279,99,655,,,,,,
2019-05-23T09:57:30.335-0400,222,264,209,696,,,,,,
2019-05-23T09:57:31.032-0400,212,366,76,666,,,,,,
2019-05-23T09:57:31.698-0400,281,228,65,579,,,,,,
2019-05-23T09:57:32.278-0400,220,351,68,646,,,,,,
2019-05-23T09:57:32.925-0400,211,341,62,615,,,,,,
2019-05-23T09:57:33.540-0400,217,320,230,770,,,,,,
2019-05-23T09:57:34.311-0400,350,216,56,642,,,,,,
2019-05-23T09:57:34.954-0400,244,288,158,694,,,,,,
2019-05-23T09:57:35.649-0400,335,747,117,1201,,,,,,
2019-05-23T09:57:36.850-0400,258,251,161,672,,,,,,
2019-05-23T09:57:37.522-0400,353,310,65,730,,,,,,
2019-05-23T09:57:38.252-0400,233,799,98,1131,,,,,,
2019-05-23T09:57:39.384-0400,234,488,103,827,,,,,,
2019-05-23T09:57:40.212-0400,262,384,64,710,,,,,,
2019-05-23T09:57:40.923-0400,221,563,89,883,,,,,,
2019-05-23T09:57:41.806-0400,240,342,74,658,,,,,,
2019-05-23T09:57:42.464-0400,207,321,422,952,,,,,,
2019-05-23T09:57:43.416-0400,234,757,100,1093,,,,,,
2019-05-23T09:57:44.510-0400,289,429,1088,1845,,,,,,
2019-05-23T09:57:46.355-0400,324,387,93,805,,,,,,
2019-05-23T09:57:47.161-0400,311,475,194,987,,,,,,
2019-05-23T09:57:48.148-0400,248,414,108,775,,,,,,
2019-05-23T09:57:48.923-0400,260,443,119,856,,,,,,
2019-05-23T09:57:49.780-0400,180,261,593,1044,,,,,,
2019-05-23T09:57:50.825-0400,360,960,61,1383,,,,,,
2019-05-23T09:57:52.208-0400,1551,785,72,2410,,,,,,
2019-05-23T09:57:54.618-0400,356,260,360,981,,,,,,
2019-05-23T09:57:55.599-0400,232,453,86,775,,,,,,
2019-05-23T09:57:56.375-0400,250,483,1192,1926,,,,,,
2019-05-23T09:57:58.302-0400,252,372,142,768,,,,,,
2019-05-23T09:57:59.070-0400,231,313,281,841,,,,,,
2019-05-23T09:57:59.912-0400,280,493,135,910,,,,,,
2019-05-23T09:58:00.823-0400,246,310,144,701,,,,,,
2019-05-23T09:58:01.525-0400,274,425,83,788,,,,,,
2019-05-23T09:58:02.314-0400,294,295,80,670,,,,,,
2019-05-23T09:58:02.985-0400,239,372,152,764,,,,,,
2019-05-23T09:58:03.749-0400,235,799,74,1109,,,,,,
2019-05-23T09:58:04.859-0400,289,456,88,838,,,,,,
2019-05-23T09:58:05.697-0400,251,331,178,764,,,,,,
2019-05-23T09:58:06.462-0400,249,466,307,1031,,,,,,
2019-05-23T09:58:07.494-0400,270,305,93,670,,,,,,
2019-05-23T09:58:08.164-0400,251,323,1527,2119,,,,,,
2019-05-23T09:58:10.284-0400,239,283,121,658,,,,,,
2019-05-23T09:58:10.942-0400,242,262,869,1375,,,,,,
2019-05-23T09:58:12.318-0400,246,517,108,873,,,,,,
2019-05-23T09:58:13.192-0400,253,356,1477,2094,,,,,,
2019-05-23T09:58:15.287-0400,248,290,57,599,,,,,,
2019-05-23T09:58:15.887-0400,237,279,295,831,,,,,,
2019-05-23T09:58:16.718-0400,341,359,64,770,,,,,,
2019-05-23T09:58:17.489-0400,230,482,98,813,,,,,,
2019-05-23T09:58:18.302-0400,320,404,100,826,,,,,,
2019-05-23T09:58:19.129-0400,276,390,292,964,,,,,,
2019-05-23T09:58:20.093-0400,222,322,65,622,,,,,,
2019-05-23T09:58:20.715-0400,228,284,550,1072,,,,,,
2019-05-23T09:58:21.788-0400,275,389,142,819,,,,,,
2019-05-23T09:58:22.608-0400,309,402,161,873,,,,,,
2019-05-23T09:58:23.481-0400,200,791,101,1094,,,,,,
2019-05-23T09:58:24.576-0400,258,428,130,818,,,,,,
2019-05-23T09:58:25.395-0400,213,300,81,595,,,,,,
2019-05-23T09:58:25.991-0400,219,306,62,589,,,,,,
2019-05-23T09:58:26.580-0400,194,439,102,748,,,,,,
2019-05-23T09:58:27.328-0400,264,445,90,802,,,,,,
2019-05-23T09:58:28.131-0400,307,515,91,930,,,,,,
2019-05-23T09:58:29.061-0400,259,450,92,806,,,,,,
2019-05-23T09:58:29.868-0400,261,567,135,964,,,,,,
2019-05-23T09:58:30.833-0400,316,467,90,877,,,,,,
2019-05-23T09:58:31.710-0400,306,258,85,650,,,,,,
2019-05-23T09:58:32.361-0400,252,436,97,792,,,,,,
2019-05-23T09:58:33.153-0400,277,284,166,737,,,,,,
2019-05-23T09:58:33.891-0400,241,659,121,1037,,,,,,
2019-05-23T09:58:34.928-0400,266,333,169,773,,,,,,
2019-05-23T09:58:35.702-0400,281,462,131,877,,,,,,
2019-05-23T09:58:36.579-0400,327,441,139,910,,,,,,
2019-05-23T09:58:37.490-0400,337,442,101,883,,,,,,
2019-05-23T09:58:38.373-0400,258,456,99,815,,,,,,
2019-05-23T09:58:39.188-0400,292,320,206,825,,,,,,
2019-05-23T09:58:40.013-0400,358,396,89,850,,,,,,
2019-05-23T09:58:40.864-0400,197,244,185,627,,,,,,
2019-05-23T09:58:41.491-0400,304,679,97,1083,,,,,,
2019-05-23T09:58:42.575-0400,281,302,178,763,,,,,,
2019-05-23T09:58:43.339-0400,250,418,95,764,,,,,,
2019-05-23T09:58:44.103-0400,302,734,979,2018,,,,,,
2019-05-23T09:58:46.121-0400,262,232,66,578,,,,,,
2019-05-23T09:58:46.700-0400,270,729,101,1114,,,,,,
2019-05-23T09:58:47.815-0400,272,427,94,794,,,,,,
2019-05-23T09:58:48.609-0400,241,480,70,799,,,,,,
2019-05-23T09:58:49.408-0400,261,585,110,961,,,,,,
2019-05-23T09:58:50.370-0400,235,317,62,628,,,,,,
2019-05-23T09:58:50.999-0400,222,344,223,790,,,,,,
2019-05-23T09:58:51.789-0400,320,710,78,1110,,,,,,
2019-05-23T09:58:52.900-0400,329,403,91,831,,,,,,
2019-05-23T09:58:53.731-0400,270,303,181,759,,,,,,
2019-05-23T09:58:54.491-0400,232,652,94,980,,,,,,
2019-05-23T09:58:55.471-0400,246,575,83,912,,,,,,
2019-05-23T09:58:56.384-0400,276,455,95,828,,,,,,
2019-05-23T09:58:57.212-0400,284,437,123,851,,,,,,
2019-05-23T09:58:58.064-0400,359,435,85,882,,,,,,
2019-05-23T09:58:58.946-0400,368,317,255,945,,,,,,
2019-05-23T09:58:59.891-0400,320,303,69,694,,,,,,
2019-05-23T09:59:00.586-0400,201,325,71,599,,,,,,
2019-05-23T09:59:01.185-0400,284,319,158,767,,,,,,
2019-05-23T09:59:01.952-0400,309,785,100,1201,,,,,,
2019-05-23T09:59:03.153-0400,298,376,260,938,,,,,,
2019-05-23T09:59:04.091-0400,203,497,93,799,,,,,,
2019-05-23T09:59:04.891-0400,280,542,86,913,,,,,,
2019-05-23T09:59:05.804-0400,250,314,158,727,,,,,,
2019-05-23T09:59:06.531-0400,238,305,266,815,,,,,,
2019-05-23T09:59:07.346-0400,324,504,126,1000,,,,,,
2019-05-23T09:59:08.347-0400,208,320,170,708,,,,,,
2019-05-23T09:59:09.055-0400,286,281,69,645,,,,,,
2019-05-23T09:59:09.700-0400,207,646,1178,2039,,,,,,
2019-05-23T09:59:11.740-0400,220,316,67,605,,,,,,
2019-05-23T09:59:12.345-0400,235,719,92,1052,,,,,,
2019-05-23T09:59:13.397-0400,351,324,155,831,,,,,,
2019-05-23T09:59:14.229-0400,261,267,58,602,,,,,,
2019-05-23T09:59:14.831-0400,202,819,77,1101,,,,,,
2019-05-23T09:59:15.933-0400,206,300,56,566,,,,,,
2019-05-23T09:59:16.500-0400,203,275,301,787,,,,,,
2019-05-23T09:59:17.287-0400,252,770,75,1107,,,,,,
2019-05-23T09:59:18.395-0400,363,580,80,1025,,,,,,
2019-05-23T09:59:19.421-0400,321,307,62,692,,,,,,
2019-05-23T09:59:20.113-0400,261,494,108,870,,,,,,
2019-05-23T09:59:20.984-0400,257,328,59,645,,,,,,
2019-05-23T09:59:21.629-0400,305,580,108,996,,,,,,
2019-05-23T09:59:22.626-0400,275,536,103,916,,,,,,
2019-05-23T09:59:23.543-0400,272,361,142,784,,,,,,
2019-05-23T09:59:24.327-0400,285,368,64,732,,,,,,
2019-05-23T09:59:25.060-0400,278,504,928,1714,,,,,,
2019-05-23T09:59:26.774-0400,281,474,104,870,,,,,,
2019-05-23T09:59:27.645-0400,300,607,2201,3111,,,,,,
2019-05-23T09:59:30.757-0400,256,379,114,752,,,,,,
2019-05-23T09:59:31.509-0400,171,253,541,970,,,,,,
2019-05-23T09:59:32.480-0400,354,565,172,1093,,,,,,
2019-05-23T09:59:33.573-0400,346,267,67,681,,,,,,
2019-05-23T09:59:34.255-0400,196,245,328,770,,,,,,
2019-05-23T09:59:35.026-0400,275,724,1077,2080,,,,,,
2019-05-23T09:59:37.107-0400,249,321,199,774,,,,,,
2019-05-23T09:59:37.881-0400,284,420,1005,1716,,,,,,
2019-05-23T09:59:39.598-0400,298,335,150,787,,,,,,
2019-05-23T09:59:40.385-0400,333,291,541,1182,,,,,,
2019-05-23T09:59:41.568-0400,215,339,531,1090,,,,,,
2019-05-23T09:59:42.659-0400,254,794,1994,3045,,,,,,
2019-05-23T09:59:45.704-0400,307,318,81,708,,,,,,
2019-05-23T09:59:46.412-0400,204,235,121,561,,,,,,
2019-05-23T09:59:46.974-0400,309,361,72,743,,,,,,
2019-05-23T09:59:47.717-0400,224,784,2020,3045,,,,,,
2019-05-23T09:59:50.762-0400,271,469,109,850,,,,,,
2019-05-23T09:59:51.613-0400,303,298,72,674,,,,,,
2019-05-23T09:59:52.288-0400,294,313,186,795,,,,,,
2019-05-23T09:59:53.083-0400,263,602,122,994,,,,,,
2019-05-23T09:59:54.077-0400,232,459,90,783,,,,,,
2019-05-23T09:59:54.861-0400,251,480,84,816,,,,,,
2019-05-23T09:59:55.678-0400,252,361,180,795,,,,,,
2019-05-23T09:59:56.474-0400,235,411,94,742,,,,,,
2019-05-23T09:59:57.216-0400,264,325,72,662,,,,,,
2019-05-23T09:59:57.879-0400,217,872,111,1206,,,,,,
2019-05-23T09:59:59.086-0400,275,267,84,628,,,,,,
2019-05-23T09:59:59.714-0400,276,320,76,673,,,,,,
2019-05-23T10:00:00.388-0400,205,845,91,1143,,,,,,
2019-05-23T10:00:01.532-0400,306,363,95,768,,,,,,
2019-05-23T10:00:02.300-0400,230,431,101,763,,,,,,
2019-05-23T10:00:03.064-0400,256,660,94,1013,,,,,,
2019-05-23T10:00:04.077-0400,273,466,84,827,,,,,,
2019-05-23T10:00:04.905-0400,343,474,97,915,,,,,,
2019-05-23T10:00:05.821-0400,316,329,75,721,,,,,,
2019-05-23T10:00:06.542-0400,321,337,155,829,,,,,,
2019-05-23T10:00:07.372-0400,260,379,78,728,,,,,,
2019-05-23T10:00:08.100-0400,223,782,103,1112,,,,,,
2019-05-23T10:00:09.212-0400,250,276,81,613,,,,,,
2019-05-23T10:00:09.826-0400,250,238,84,574,,,,,,
2019-05-23T10:00:10.400-0400,357,821,119,1300,,,,,,
2019-05-23T10:00:11.700-0400,384,309,80,774,,,,,,
2019-05-23T10:00:12.475-0400,310,244,256,812,,,,,,
2019-05-23T10:00:13.287-0400,281,556,88,942,,,,,,
2019-05-23T10:00:14.230-0400,629,379,295,1305,,,,,,
2019-05-23T10:00:15.535-0400,287,859,113,1263,,,,,,
2019-05-23T10:00:16.799-0400,259,442,100,806,,,,,,
2019-05-23T10:00:17.605-0400,357,464,118,961,,,,,,
2019-05-23T10:00:18.566-0400,278,298,63,641,,,,,,
2019-05-23T10:00:19.208-0400,254,322,177,758,,,,,,
2019-05-23T10:00:19.966-0400,258,449,77,785,,,,,,
2019-05-23T10:00:20.752-0400,344,710,92,1151,,,,,,
2019-05-23T10:00:21.904-0400,261,301,76,642,,,,,,
2019-05-23T10:00:22.547-0400,271,327,664,1269,,,,,,
2019-05-23T10:00:23.816-0400,283,346,71,701,,,,,,
2019-05-23T10:00:24.518-0400,255,263,192,711,,,,,,
2019-05-23T10:00:25.229-0400,305,301,123,730,,,,,,
2019-05-23T10:00:25.959-0400,269,699,112,1082,,,,,,
2019-05-23T10:00:27.041-0400,267,538,100,908,,,,,,
2019-05-23T10:00:27.951-0400,332,324,66,724,,,,,,
2019-05-23T10:00:28.675-0400,181,523,126,832,,,,,,
2019-05-23T10:00:29.507-0400,274,325,82,682,,,,,,
2019-05-23T10:00:30.190-0400,268,327,275,905,,,,,,
2019-05-23T10:00:31.096-0400,305,482,111,898,,,,,,
2019-05-23T10:00:31.995-0400,344,288,232,865,,,,,,
2019-05-23T10:00:32.860-0400,266,302,482,1052,,,,,,
2019-05-23T10:00:33.912-0400,213,480,1177,1878,,,,,,
2019-05-23T10:00:35.791-0400,237,518,89,850,,,,,,
2019-05-23T10:00:36.642-0400,300,524,132,966,,,,,,
2019-05-23T10:00:37.609-0400,249,536,86,877,,,,,,
2019-05-23T10:00:38.486-0400,239,722,91,1060,,,,,,
2019-05-23T10:00:39.546-0400,305,372,86,771,,,,,,
2019-05-23T10:00:40.317-0400,224,319,69,624,,,,,,
2019-05-23T10:00:40.942-0400,215,803,78,1097,,,,,,
2019-05-23T10:00:42.039-0400,200,327,63,590,,,,,,
2019-05-23T10:00:42.630-0400,195,289,65,550,,,,,,
2019-05-23T10:00:43.181-0400,202,311,60,579,,,,,,
2019-05-23T10:00:43.761-0400,172,701,521,1396,,,,,,
Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T09:51:52.631-0400,2810,593,361,4256,,,,,,
2019-05-23T09:51:56.887-0400,1275,495,147,1939,,,,,,
2019-05-23T09:51:58.827-0400,721,511,134,1381,,,,,,
2019-05-23T09:52:00.209-0400,547,389,148,1248,,,,,,
2019-05-23T09:52:01.461-0400,515,405,188,1112,,,,,,
2019-05-23T09:52:02.573-0400,608,404,153,1176,,,,,,
2019-05-23T09:52:03.750-0400,626,1045,191,1868,,,,,,
2019-05-23T09:52:05.619-0400,387,933,125,1457,,,,,,
2019-05-23T09:52:07.076-0400,413,518,113,1047,,,,,,
2019-05-23T09:52:08.124-0400,425,710,144,1282,,,,,,
2019-05-23T09:52:09.406-0400,255,301,88,656,,,,,,
2019-05-23T09:52:10.063-0400,356,364,76,799,,,,,,
2019-05-23T09:52:10.862-0400,249,611,103,968,,,,,,
2019-05-23T09:52:11.831-0400,346,368,380,1104,,,,,,
2019-05-23T09:52:12.936-0400,332,369,98,807,,,,,,
2019-05-23T09:52:13.744-0400,291,527,125,946,,,,,,
2019-05-23T09:52:14.691-0400,358,535,106,1001,,,,,,
2019-05-23T09:52:15.692-0400,322,900,88,1321,,,,,,
2019-05-23T09:52:17.013-0400,255,567,109,933,,,,,,
2019-05-23T09:52:17.947-0400,293,366,70,734,,,,,,
2019-05-23T09:52:18.681-0400,343,444,90,881,,,,,,
2019-05-23T09:52:19.563-0400,270,351,86,710,,,,,,
2019-05-23T09:52:20.273-0400,386,336,77,801,,,,,,
2019-05-23T09:52:21.074-0400,247,713,87,1049,,,,,,
2019-05-23T09:52:22.125-0400,363,464,93,926,,,,,,
2019-05-23T09:52:23.051-0400,269,561,81,916,,,,,,
2019-05-23T09:52:23.967-0400,311,425,97,840,,,,,,
2019-05-23T09:52:24.809-0400,288,312,99,736,,,,,,
2019-05-23T09:52:25.545-0400,268,395,73,738,,,,,,
2019-05-23T09:52:26.283-0400,266,605,91,966,,,,,,
2019-05-23T09:52:27.250-0400,288,537,132,963,,,,,,
2019-05-23T09:52:28.213-0400,201,321,60,586,,,,,,
2019-05-23T09:52:28.800-0400,243,670,98,1057,,,,,,
2019-05-23T09:52:29.858-0400,230,339,73,644,,,,,,
2019-05-23T09:52:30.502-0400,247,290,105,647,,,,,,
2019-05-23T09:52:31.149-0400,238,784,88,1116,,,,,,
2019-05-23T09:52:32.265-0400,368,359,129,861,,,,,,
2019-05-23T09:52:33.127-0400,384,382,74,842,,,,,,
2019-05-23T09:52:33.970-0400,250,520,109,900,,,,,,
2019-05-23T09:52:34.870-0400,240,295,198,734,,,,,,
2019-05-23T09:52:35.605-0400,267,307,68,646,,,,,,
2019-05-23T09:52:36.251-0400,245,633,198,1081,,,,,,
2019-05-23T09:52:37.333-0400,224,305,95,629,,,,,,
2019-05-23T09:52:37.962-0400,200,329,220,752,,,,,,
2019-05-23T09:52:38.715-0400,283,856,95,1238,,,,,,
2019-05-23T09:52:39.953-0400,484,331,571,1393,,,,,,
2019-05-23T09:52:41.346-0400,262,803,158,1225,,,,,,
2019-05-23T09:52:42.572-0400,216,304,422,943,,,,,,
2019-05-23T09:52:43.515-0400,321,309,132,764,,,,,,
2019-05-23T09:52:44.280-0400,271,294,161,763,,,,,,
2019-05-23T09:52:45.043-0400,323,335,201,865,,,,,,
2019-05-23T09:52:45.909-0400,270,285,162,721,,,,,,
2019-05-23T09:52:46.630-0400,232,536,1096,1874,,,,,,
2019-05-23T09:52:48.504-0400,283,389,80,761,,,,,,
2019-05-23T09:52:49.266-0400,630,305,60,996,,,,,,
2019-05-23T09:52:50.262-0400,248,265,119,637,,,,,,
2019-05-23T09:52:50.900-0400,200,439,82,724,,,,,,
2019-05-23T09:52:51.624-0400,236,693,110,1042,,,,,,
2019-05-23T09:52:52.666-0400,258,271,178,733,,,,,,
2019-05-23T09:52:53.400-0400,289,301,112,713,,,,,,
2019-05-23T09:52:54.114-0400,269,577,410,1259,,,,,,
2019-05-23T09:52:55.374-0400,346,325,173,882,,,,,,
2019-05-23T09:52:56.257-0400,259,308,521,1090,,,,,,
2019-05-23T09:52:57.347-0400,261,355,158,776,,,,,,
2019-05-23T09:52:58.124-0400,236,368,423,1032,,,,,,
2019-05-23T09:52:59.157-0400,331,640,966,1962,,,,,,
2019-05-23T09:53:01.119-0400,270,313,142,729,,,,,,
2019-05-23T09:53:01.849-0400,300,649,72,1022,,,,,,
2019-05-23T09:53:02.871-0400,224,290,165,680,,,,,,
2019-05-23T09:53:03.552-0400,306,308,350,965,,,,,,
2019-05-23T09:53:04.518-0400,278,451,114,849,,,,,,
2019-05-23T09:53:05.367-0400,245,455,91,800,,,,,,
2019-05-23T09:53:06.168-0400,276,254,247,779,,,,,,
2019-05-23T09:53:06.947-0400,268,593,87,951,,,,,,
2019-05-23T09:53:07.899-0400,291,742,195,1239,,,,,,
2019-05-23T09:53:09.138-0400,210,271,80,568,,,,,,
2019-05-23T09:53:09.707-0400,218,556,1165,1943,,,,,,
2019-05-23T09:53:11.651-0400,245,287,65,598,,,,,,
2019-05-23T09:53:12.249-0400,182,486,95,765,,,,,,
2019-05-23T09:53:13.014-0400,267,281,180,734,,,,,,
2019-05-23T09:53:13.749-0400,263,262,72,598,,,,,,
2019-05-23T09:53:14.347-0400,334,808,67,1215,,,,,,
2019-05-23T09:53:15.563-0400,274,430,114,823,,,,,,
2019-05-23T09:53:16.386-0400,292,310,116,724,,,,,,
2019-05-23T09:53:17.110-0400,239,699,88,1029,,,,,,
2019-05-23T09:53:18.140-0400,316,413,116,849,,,,,,
2019-05-23T09:53:18.989-0400,270,305,122,701,,,,,,
2019-05-23T09:53:19.691-0400,238,685,115,1172,,,,,,
2019-05-23T09:53:20.864-0400,236,292,71,601,,,,,,
2019-05-23T09:53:21.465-0400,217,295,114,632,,,,,,
2019-05-23T09:53:22.098-0400,303,777,132,1227,,,,,,
2019-05-23T09:53:23.325-0400,285,488,83,952,,,,,,
2019-05-23T09:53:24.278-0400,291,389,72,761,,,,,,
2019-05-23T09:53:25.040-0400,247,320,110,678,,,,,,
2019-05-23T09:53:25.718-0400,918,385,343,1648,,,,,,
2019-05-23T09:53:27.367-0400,726,640,362,1748,,,,,,
2019-05-23T09:53:29.115-0400,715,818,77,1612,,,,,,
2019-05-23T09:53:30.728-0400,199,328,63,591,,,,,,
